ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000006744	ELAC2	17	12895708	12921504	-1	protein_coding	60528	ELAC2	4.06301820140536e-11	1.681049873	116	13.39	4.574e-08	rs1044569;rs2072261;rs60356966	1077
ENSG00000108557	RAI1	17	17584787	17714767	1	protein_coding	10743	RAI1	0.999136111876994	NA	34	23.8	1.221e-06	rs941448;rs11649804;rs12948749	1079
ENSG00000072310	SREBF1	17	17713713	17740325	-1	protein_coding	6720	SREBF1	0.985657782151979	-0.309371433	50	14.58	1.935e-06	rs12948749;rs941448;rs11649804	1079
ENSG00000175662	TOM1L2	17	17746828	17875736	-1	protein_coding	146691	TOM1L2	0.414475507742354	-0.031662721	174	17.34	3.026e-06	rs12948749	1079
ENSG00000171962	LRRC48	17	17876127	17920203	1	protein_coding	83450	LRRC48	6.08743008535915e-06	0.121791936	66	25.8	8.673e-07	rs12948749	1079
ENSG00000171953	ATPAF2	17	17880723	17942523	-1	protein_coding	91647	ATPAF2	0.00143053764737735	-0.701910376	88	25.8	5.362e-07	rs12948749	1079
ENSG00000141034	GID4	17	17942606	17971718	1	protein_coding	79018	GID4	0.937456357393192	-1.872939163	58	15.93	5.362e-07	rs12948749	1079
ENSG00000108591	DRG2	17	17991200	18011285	1	protein_coding	1819	DRG2	0.148077281811429	-0.609767106	49	13.71	1.738e-05	rs12948749	1079
ENSG00000091536	MYO15A	17	18012020	18083116	1	protein_coding	51168	MYO15A	NA	-0.044915115	35	20.9	1.738e-05	rs12948749	1079
ENSG00000171928	TVP23B	17	18684308	18710027	1	protein_coding	51030	TVP23B	0.42973287339102	0.710895286	1	4.426	NA	rs11650163	1080
ENSG00000141127	PRPSAP2	17	18743398	18834581	1	protein_coding	5636	PRPSAP2	0.0720452015966568	NA	132	11.9	8.067e-06	rs11650163	1080
ENSG00000154025	SLC5A10	17	18853658	18925908	1	protein_coding	125206	SLC5A10	3.65971963018288e-12	0.067262322	10	9.136	2.399e-06	rs11650163;rs2472708;rs1624825	1080
ENSG00000188522	FAM83G	17	18872102	18908117	-1	protein_coding	644815	FAM83G	0.0157267816621613	0.420922474	4	9.136	2.399e-06	rs2472708	1080
ENSG00000154016	GRAP	17	18923986	18950950	-1	protein_coding	10750	GRAP	0.21706363500994	-1.253937955	8	9.136	2.399e-06	rs2472708;rs1624825;rs4073003	1080
ENSG00000228157	AC007952.5	17	18996287	19000150	1	protein_coding	NA	NA	NA	NA	1	9.761	NA	rs4073003	1080
ENSG00000072134	EPN2	17	19118928	19240028	1	protein_coding	100874309	EPN2	0.177426616638577	-1.236993267	46	15.38	3.949e-12	rs28582509;rs4073003	1080
ENSG00000108641	B9D1	17	19240867	19281495	-1	protein_coding	27077	B9D1	0.119139655847397	-0.312974933	21	15.7	9.629e-12	rs28582509;rs4073003;rs79259362	1080
ENSG00000166484	MAPK7	17	19281034	19286857	1	protein_coding	5598	MAPK7	0.232913565027181	-0.294428857	12	15.7	2.998e-09	rs4073003;rs79259362;rs28582509	1080
ENSG00000166482	MFAP4	17	19286755	19290553	-1	protein_coding	4239	MFAP4	0.559557121872237	-0.28335938	14	15.7	2.998e-09	rs4073003;rs79259362;rs28582509	1080
ENSG00000128482	RNF112	17	19314438	19320589	1	protein_coding	7732	RNF112	0.0036567395135091	0.565623806	5	10.53	1.254e-06	rs4924785	1080
ENSG00000142494	SLC47A1	17	19398698	19482347	1	protein_coding	55244	SLC47A1	1.21582234978014e-09	0.242275499	12	4.756	1.122e-05	rs4924785	1080
ENSG00000108599	AKAP10	17	19807615	19881656	-1	protein_coding	11216	AKAP10	0.932283430642292	-0.615581472	7	8.698	1.151e-05	rs12947991;rs9891739	1081
ENSG00000128487	SPECC1	17	19912657	20222339	1	protein_coding	92521	SPECC1	0.109459640243662	0.008122998	207	14.88	2.153e-08	rs9891739;rs7219770;rs12947991	1081
ENSG00000170298	LGALS9B	17	20352708	20370852	-1	protein_coding	284194	LGALS9B	NA	0.484650013	8	3.275	0.001554	rs9891739;rs7219770;rs12947991	1081
ENSG00000196535	MYO18A	17	27400528	27507430	-1	protein_coding	399687	MYO18A	0.999417503618365	NA	2	1.035	2.432e-06	rs9896721	1082
ENSG00000108255	CRYBA1	17	27573881	27581512	1	protein_coding	1411	CRYBA1	0.000721666003037628	-0.213307428	3	21.2	4.06e-06	rs9896721	1082
ENSG00000108256	NUFIP2	17	27582854	27621136	-1	protein_coding	57532	NUFIP2	0.992086080094595	-2.761853112	16	22	4.06e-06	rs9896721	1082
ENSG00000108582	CPD	17	28705923	28797007	1	protein_coding	1362	CPD	0.247131561049324	-1.139356112	77	9.479	1.785e-05	rs186262	1083
ENSG00000108587	GOSR1	17	28804380	28854610	1	protein_coding	9527	GOSR1	0.450937720669574	-1.460310302	27	9.198	1.871e-05	rs186262	1083
ENSG00000266733	TBC1D29	17	28884130	28890511	1	protein_coding	26083	TBC1D29	8.24847071045149e-05	-0.22434557	16	11.7	6.4e-06	rs186262	1083
ENSG00000141314	RHBDL3	17	30593195	30651680	1	protein_coding	162494	RHBDL3	0.00152311404141233	-1.493180775	55	15.67	2.907e-06	rs28661492;rs301343;rs11653160;rs56334012	1084
ENSG00000108666	C17orf75	17	30651584	30677042	-1	protein_coding	64149	C17orf75	0.980996282608687	-0.539114045	30	16.17	1.187e-06	rs11653160;rs56334012	1084
ENSG00000010244	ZNF207	17	30677136	30708905	1	protein_coding	7756	ZNF207	0.0542638461497623	-3.887548531	34	11.37	1.101e-06	rs11653160;rs56334012	1084
ENSG00000108671	PSMD11	17	30771279	30810336	1	protein_coding	5717	PSMD11	0.999745808833033	-2.053189783	29	12.76	1.554e-05	rs56334012;rs11653160	1084
ENSG00000176749	CDK5R1	17	30813637	30818274	1	protein_coding	8851	CDK5R1	0.738441122386799	-1.360065497	11	12.76	1.927e-05	rs11653160;rs56334012	1084
ENSG00000176658	MYO1D	17	30819540	31204195	-1	protein_coding	4642	MYO1D	3.30325770821959e-09	-0.058377587	9	12.76	1.927e-05	rs56334012;rs11653160	1084
ENSG00000108684	ASIC2	17	31340105	32501983	-1	protein_coding	40	ASIC2	0.989195648597493	NA	4	7.101	1.13e-06	rs72821166;rs62057452	1085:1086
ENSG00000161573	CCL16	17	34303529	34308532	-1	protein_coding	6360	CCL16	0.092061459649855	0.378223878	12	6.895	5.991e-06	rs149197550	1087
ENSG00000213494	CCL14	17	34310327	34329100	-1	protein_coding	6358	CCL14	0.000121911835168333	1.098645794	7	6.895	9.08e-05	rs149197550	1087
ENSG00000161574	CCL15-CCL14	17	34310692	34328660	-1	protein_coding	6358	CCL15-CCL14	NA	NA	7	6.895	9.08e-05	rs149197550	1087
ENSG00000266956	CTB-186H2.3	17	34310692	34317306	1	protein_coding	NA	NA	NA	NA	7	6.895	9.08e-05	rs149197550	1087
ENSG00000108278	ZNHIT3	17	34842473	34855154	1	protein_coding	9326	ZNHIT3	1.21465885857187e-05	-0.241414872	9	12.44	2.417e-06	rs3736166	1088
ENSG00000141140	MYO19	17	34851477	34899284	-1	protein_coding	80179	MYO19	2.43129360080767e-18	-0.971040502	24	22.1	1.083e-06	rs3736166	1088
ENSG00000184886	PIGW	17	34890847	34895159	1	protein_coding	284098	PIGW	5.93368987083235e-07	-0.985540706	6	22.1	1.083e-06	rs3736166	1088
ENSG00000005955	GGNBP2	17	34900737	34946278	1	protein_coding	79893	GGNBP2	0.99992911200978	NA	32	22.1	1.083e-06	rs3736166	1088
ENSG00000108272	DHRS11	17	34948228	34957235	1	protein_coding	79154	DHRS11	0.0315613338859281	-0.566888555	11	12.59	1.891e-06	rs3736166	1088
ENSG00000129282	MRM1	17	34958001	34965407	1	protein_coding	79922	MRM1	5.92768053664856e-05	-0.047221111	6	7.003	1.891e-06	rs3736166	1088
ENSG00000125686	MED1	17	37560538	37607539	-1	protein_coding	5469	MED1	0.999990934196945	-0.214335394	1	1.981	NA	rs149317345	1090
ENSG00000167258	CDK12	17	37617764	37721160	1	protein_coding	51755	CDK12	0.999991812947639	-1.156309513	1	1.981	NA	rs149317345	1090
ENSG00000131771	PPP1R1B	17	37782993	37792879	1	protein_coding	84152	PPP1R1B	0.082106282395609	-0.330361802	1	0.842	NA	rs149317345	1090
ENSG00000131748	STARD3	17	37793318	37819737	1	protein_coding	10948	STARD3	0.149477765017096	-0.117290781	1	0.842	NA	rs149317345	1090
ENSG00000161405	IKZF3	17	37921198	38020441	-1	protein_coding	22806	IKZF3	0.994921787627197	-0.206896134	2	7.887	NA	rs149317345	1090
ENSG00000108342	CSF3	17	38171614	38174066	1	protein_coding	1440	CSF3	0.480555586092398	0.254418713	1	3.497	NA	rs149317345	1090
ENSG00000008838	MED24	17	38175350	38217468	-1	protein_coding	102466757	MED24	8.98959437658566e-09	1.28719637	2	8.436	NA	rs149317345	1090
ENSG00000126351	THRA	17	38214543	38250120	1	protein_coding	7067	THRA	0.167006769731387	NA	1	8.436	NA	rs149317345	1090
ENSG00000108349	CASC3	17	38296571	38328436	1	protein_coding	102466986	CASC3	0.913674728687448	-0.751378401	1	4.606	NA	rs149317345	1090
ENSG00000108352	RAPGEFL1	17	38333263	38351908	1	protein_coding	51195	RAPGEFL1	0.874145903651903	-0.201649462	1	4.606	NA	rs149317345	1090
ENSG00000171475	WIPF2	17	38375556	38440388	1	protein_coding	147179	WIPF2	0.366730469469022	-2.775813469	1	2.25	0.001992	rs149317345	1090
ENSG00000141753	IGFBP4	17	38599702	38613983	1	protein_coding	3487	IGFBP4	0.236669010399168	-0.889155936	1	22.9	NA	rs149317345	1090
ENSG00000131746	TNS4	17	38632080	38657849	-1	protein_coding	84951	TNS4	0.000130733468322774	-0.001605492	1	3.454	0.0005974	rs149317345	1090
ENSG00000186395	KRT10	17	38974369	38978847	-1	protein_coding	3858	KRT10	0.0200626940208328	0.541874975	1	2.11	NA	rs149317345	1090
ENSG00000167920	TMEM99	17	38975358	38992522	1	protein_coding	147184	TMEM99	3.15417716559819e-05	-0.317014706	2	2.253	NA	rs149317345	1090
ENSG00000171431	KRT20	17	39032193	39041479	-1	protein_coding	54474	KRT20	5.57987712160891e-06	0.263509736	1	0.438	NA	rs149317345	1090
ENSG00000108244	KRT23	17	39078948	39093886	-1	protein_coding	25984	KRT23	2.8268268115206e-08	0.159963261	2	2.502	NA	rs149317345	1090
ENSG00000196859	KRT39	17	39114669	39123144	-1	protein_coding	390792	KRT39	8.45580252239315e-09	0.187571624	1	3.18	NA	rs149317345	1090
ENSG00000204889	KRT40	17	39133968	39143387	-1	protein_coding	125115	KRT40	0.000203216938490707	0.635344532	1	3.18	NA	rs149317345	1090
ENSG00000212899	KRTAP3-3	17	39149686	39150385	-1	protein_coding	85293	KRTAP3-3	0.00478766737481947	0.972653142	1	7.513	NA	rs149317345	1090
ENSG00000212900	KRTAP3-2	17	39155447	39156138	-1	protein_coding	83897	KRTAP3-2	0.474662317449609	1.173345372	1	7.513	NA	rs149317345	1090
ENSG00000212901	KRTAP3-1	17	39164773	39175576	-1	protein_coding	83896	KRTAP3-1	0.473819461178528	0.334993976	2	7.513	NA	rs149317345	1090
ENSG00000221852	KRTAP1-5	17	39182278	39183454	-1	protein_coding	83895	KRTAP1-5	0.00104646254171817	0.599030335	2	4.674	NA	rs149317345	1090
ENSG00000204887	KRTAP1-4	17	39185949	39186356	-1	protein_coding	728255	KRTAP1-4	0.141056283086721	0.086059864	2	4.674	NA	rs149317345	1090
ENSG00000221880	KRTAP1-3	17	39190142	39191107	-1	protein_coding	81850	KRTAP1-3	0.653995931200051	1.084433829	1	0.464	NA	rs149317345	1090
ENSG00000188581	KRTAP1-1	17	39196811	39197713	-1	protein_coding	81851	KRTAP1-1	0.00844297679609777	0.114036382	1	0.464	NA	rs149317345	1090
ENSG00000241241	KRTAP4-16P	17	39257754	39258461	-1	protein_coding	NA	KRTAP4-16P	0.00549629574645564	NA	1	1.946	NA	rs149317345	1090
ENSG00000212722	KRTAP4-9	17	39261584	39262740	1	protein_coding	100132386	KRTAP4-9	0.00150378248703316	1.078569208	1	1.946	NA	rs149317345	1090
ENSG00000212721	KRTAP4-11	17	39273433	39274606	-1	protein_coding	728224	KRTAP4-11	0.098639840039914	0.868521834	1	1.946	NA	rs149317345	1090
ENSG00000108417	KRT37	17	39577005	39580775	-1	protein_coding	8688	KRT37	0.000453720807150653	0.01453155	1	3.141	NA	rs149317345	1090
ENSG00000159314	ARHGAP27	17	43471275	43511787	-1	protein_coding	201176	ARHGAP27	0.00125584382196987	-0.761627793	89	18.95	1.093e-05	rs62057151;rs117499775	1092
ENSG00000225190	PLEKHM1	17	43513266	43568115	-1	protein_coding	9842	PLEKHM1	0.840543209831517	-0.663068032	141	18.95	9.8e-09	rs62057151;rs117499775	1092
ENSG00000120088	CRHR1	17	43699267	43913194	1	protein_coding	1394	CRHR1	0.792134286397601	2.038085631	952	19.39	4.233e-10	rs62057151;rs199460;rs6503448;rs55938136;rs35076622	1092
ENSG00000185294	SPPL2C	17	43922256	43924438	1	protein_coding	162540	SPPL2C	2.29524703916312e-05	0.187394842	120	23.5	1.236e-09	rs62057151;rs199460;rs7221167	1092
ENSG00000186868	MAPT	17	43971748	44105700	1	protein_coding	4137	MAPT	4.68264962282433e-05	2.01024275	821	26.8	2.199e-09	rs62057151;rs199460;rs8078967;rs9898399;rs2664006;rs117499775;rs2732588;rs2532240	1092
ENSG00000256762	STH	17	44076616	44077060	1	protein_coding	246744	STH	0.00444466614164462	0.274193181	100	19.15	2.76e-09	rs62057151;rs199460;rs117499775;rs2732588	1092
ENSG00000120071	KANSL1	17	44107282	44302733	-1	protein_coding	101929776	KANSL1	0.999733505943003	0.058945245	1128	26.4	3.557e-10	rs2732588;rs62057151;rs199460;rs2532240;rs117499775;rs199500;rs117300236	1092
ENSG00000228696	ARL17B	17	44352150	44439130	-1	protein_coding	100506084	ARL17B	NA	-0.428243465	292	15.22	2.652e-09	rs62057151;rs199460;rs2732588;rs199500;rs117300236;rs2696531;rs2532240	1092
ENSG00000176681	LRRC37A	17	44370099	44415160	1	protein_coding	474170	LRRC37A	0.890487355591061	NA	68	15.22	3.275e-09	rs62057151;rs199460;rs117300236;rs199500;rs2532240;rs2732588	1092
ENSG00000238083	LRRC37A2	17	44588877	44633016	1	protein_coding	474170	LRRC37A2	NA	NA	11	19.03	NA	rs62057151;rs199460;rs2532240;rs199500	1092
ENSG00000185829	ARL17A	17	44594068	44657088	-1	protein_coding	100506084	ARL17A	NA	-2.38258287	10	19.03	NA	rs2532240;rs62057151;rs199460;rs199500	1092
ENSG00000073969	NSF	17	44668035	44834830	1	protein_coding	101930324	NSF	0.713682130183303	-0.566246769	60	17.18	7.868e-09	rs62057151;rs199460;rs117300236;rs199500	1092
ENSG00000108379	WNT3	17	44839872	44910520	-1	protein_coding	101929777	WNT3	0.946108101336536	-0.191110949	43	16.08	1.551e-08	rs62057151;rs117300236;rs199460;rs199500;rs199497	1092
ENSG00000006283	CACNA1G	17	48638429	48704835	1	protein_coding	8913	CACNA1G	0.999996517362333	NA	1	13.17	3.933e-06	rs198547	1093
ENSG00000141198	TOM1L1	17	52976748	53039310	1	protein_coding	10040	TOM1L1	0.00293414695871849	-0.342577428	29	15.96	1.35e-05	rs12940239	1096
ENSG00000166260	COX11	17	53029263	53046146	-1	protein_coding	1353	COX11	0.402262800633254	0.618317363	18	15.96	1.35e-05	rs12940239	1096
ENSG00000166263	STXBP4	17	53046088	53241646	1	protein_coding	252983	STXBP4	1.41709360491401e-14	0.885793824	152	15.96	6.265e-06	rs12940239	1096
ENSG00000108960	MMD	17	53469974	53499353	-1	protein_coding	23531	MMD	0.0136446548070045	0.263290316	14	12.94	1.706e-06	rs56107545;rs11650101	1096
ENSG00000153944	MSI2	17	55333212	55762046	1	protein_coding	124540	MSI2	0.963858041525188	-2.745991629	62	18.96	5.532e-10	rs28451592;rs4793888;rs62058130;rs4793886;rs1003313;rs9905946;rs1047513;rs12938404	1097
ENSG00000213246	SUPT4H1	17	56422539	56430454	-1	protein_coding	6827	SUPT4H1	0.338447260034668	0.068368163	7	14.21	0.008994	rs11657850	1098
ENSG00000108375	RNF43	17	56429861	56494956	-1	protein_coding	54894	RNF43	0.324237751943356	-0.912770436	16	14.21	1.807e-06	rs11657850;rs7221464	1098
ENSG00000176160	HSF5	17	56497528	56565745	-1	protein_coding	124535	HSF5	0.741540032327461	-1.116377889	23	14.16	6.551e-07	rs7221464;rs11657850	1098
ENSG00000108389	MTMR4	17	56566898	56595266	-1	protein_coding	9110	MTMR4	0.997305474235374	-1.177720028	9	26.2	8.316e-07	rs7221464;rs11657850	1098
ENSG00000108387	SEPT4	17	56597611	56618179	-1	protein_coding	5414	SEPT4	0.0118368603873699	-0.315891303	12	26.2	8.316e-07	rs7221464;rs11657850	1098
ENSG00000181013	C17orf47	17	56618948	56621729	-1	protein_coding	284083	C17orf47	1.30236935252049e-05	-0.353250258	7	19.01	1.209e-06	rs7221464;rs8078926	1098
ENSG00000121101	TEX14	17	56634039	56769416	-1	protein_coding	56155	TEX14	6.67135466367958e-23	-0.394581006	75	15.22	1.798e-06	rs7221464;rs8078926;rs11657850	1098
ENSG00000108384	RAD51C	17	56769934	56811703	1	protein_coding	5889	RAD51C	4.27808774468152e-09	-0.014717464	29	19.92	0.004289	rs8078926;rs11657850	1098
ENSG00000175175	PPM1E	17	56833230	57058983	1	protein_coding	22843	PPM1E	0.973416928914191	-0.284148153	80	14.38	4.329e-06	rs8078926;rs11657850	1098
ENSG00000108395	TRIM37	17	57059999	57184282	-1	protein_coding	4591	TRIM37	0.172389368264362	-0.951612454	53	11.94	2.007e-06	rs8078926	1098
ENSG00000182628	SKA2	17	57187312	57232630	-1	protein_coding	348235	SKA2	0.000501074471856632	-1.196613093	13	11.94	2.007e-06	rs8078926	1098
ENSG00000068489	PRR11	17	57232860	57282066	1	protein_coding	55771	PRR11	3.71709922242414e-06	-0.669560474	1	2.558	0.006462	rs8078926	1098
ENSG00000159640	ACE	17	61554422	61599205	1	protein_coding	1636	ACE	4.63282874453648e-18	NA	50	17.05	2.572e-09	rs6504163;rs4309;rs4311	1099
ENSG00000264813	ACE	17	61562184	61599209	1	protein_coding	NA	NA	NA	NA	41	17.05	6.31e-09	rs6504163;rs4309;rs4311	1099
ENSG00000271605	MILR1	17	62461569	62464760	1	protein_coding	284021	MILR1	NA	NA	1	13.41	NA	rs1991401	1100
ENSG00000256525	POLG2	17	62473902	62493154	-1	protein_coding	11232	POLG2	2.159642523574e-06	0.630506058	3	22.6	6.979e-05	rs1991401	1100
ENSG00000108654	DDX5	17	62495734	62504317	-1	protein_coding	100616408	DDX5	0.99745409892001	NA	1	22.6	6.979e-05	rs1991401	1100
ENSG00000258890	CEP95	17	62502706	62538579	1	protein_coding	90799	CEP95	9.43885980506812e-12	0.167673535	1	22.6	6.979e-05	rs1991401	1100
ENSG00000154229	PRKCA	17	64298754	64806861	1	protein_coding	5578	PRKCA	0.952135908118796	0.587034924	101	16.46	1.96e-06	rs6504424;rs11654205;rs4997085	1101
ENSG00000154217	PITPNC1	17	65373575	65693372	1	protein_coding	26207	PITPNC1	0.967498710994397	NA	60	16.39	2.443e-06	rs2949915;rs2916148;rs55956632	1102
ENSG00000069188	SDK2	17	71330523	71640228	-1	protein_coding	54549	SDK2	0.0290344313872634	0.051936614	3	4.223	7.738e-06	rs139260423	1105
ENSG00000161542	PRPSAP1	17	74305567	74380602	-1	protein_coding	5635	PRPSAP1	1.9694174251285e-10	0.433937712	2	5.214	2.134e-05	rs181496075	1106
ENSG00000176170	SPHK1	17	74372665	74383941	1	protein_coding	8877	SPHK1	1.29152628928557e-05	NA	1	5.214	2.134e-05	rs181496075	1106
ENSG00000175931	UBE2O	17	74385532	74449288	-1	protein_coding	63893	UBE2O	0.999985318208959	-0.694212662	4	5.214	1.443e-07	rs181496075	1106
ENSG00000171246	NPTX1	17	78440948	78451643	-1	protein_coding	4884	NPTX1	0.426444496739896	-0.748576997	3	14.56	2.896e-06	rs9890103	1108
ENSG00000141564	RPTOR	17	78518619	78940171	1	protein_coding	57521	RPTOR	0.999999983261949	0.637140358	132	16.83	3.18e-06	rs9897752;rs11651818;rs7225476	1108
ENSG00000184009	ACTG1	17	79476997	79490873	-1	protein_coding	71	ACTG1	0.218555803598304	NA	10	8.613	1.861e-06	rs11871774	1109
ENSG00000186765	FSCN2	17	79495422	79504156	1	protein_coding	25794	FSCN2	9.45740737766919e-09	NA	10	6.559	3.77e-06	rs11871774;rs61430049	1109
ENSG00000185504	C17orf70	17	79506911	79520987	-1	protein_coding	80233	C17orf70	0.0882581171699184	0.59164995	16	6.559	3.77e-06	rs61430049	1109
ENSG00000182446	NPLOC4	17	79523913	79615495	-1	protein_coding	55666	NPLOC4	0.998697457532177	0.444470676	7	5.355	1.364e-05	rs61430049	1109
ENSG00000132205	EMILIN2	18	2847028	2915991	1	protein_coding	84034	EMILIN2	1.59772922427617e-09	1.212955081	4	10.66	0.001037	rs585891	1111
ENSG00000170579	DLGAP1	18	3496030	4455335	-1	protein_coding	9229	DLGAP1	0.993045514283556	-0.686005455	13	7.844	7.631e-05	rs4798150	1112
ENSG00000154655	L3MBTL4	18	5954705	6415236	-1	protein_coding	91133	L3MBTL4	4.20004377573476e-08	1.491149907	10	5.789	7.386e-05	rs12955051	1114
ENSG00000088756	ARHGAP28	18	6729717	6915715	1	protein_coding	79822	ARHGAP28	0.0029584189440561	1.867894614	19	7.465	3.301e-06	rs11663962	1115
ENSG00000178127	NDUFV2	18	9102628	9134343	1	protein_coding	4729	NDUFV2	0.00763022340313864	-0.207601641	1	0.574	0.004005	rs141943854	1116
ENSG00000101745	ANKRD12	18	9136226	9285983	1	protein_coding	23253	ANKRD12	0.999985243734791	-0.999584436	4	11.81	0.002104	rs141943854	1116
ENSG00000128791	TWSG1	18	9334765	9402418	1	protein_coding	57045	TWSG1	0.890252416255217	0.697265053	54	14.53	4.524e-06	rs141943854;rs7243117	1116
ENSG00000154889	MPPE1	18	11882621	11909222	-1	protein_coding	65258	MPPE1	8.3419136485111e-06	0.682210367	10	9.194	8.024e-05	rs9967332	1117
ENSG00000168675	LDLRAD4	18	13217497	13652754	1	protein_coding	753	LDLRAD4	0.377306395292768	-1.831589499	2	1.703	9.583e-05	rs1539803	1118
ENSG00000101773	RBBP8	18	20378224	20606451	1	protein_coding	5932	RBBP8	0.000108378971563585	-0.338766026	122	13.4	0.0002316	rs28594790	1119
ENSG00000175065	DSG4	18	28956740	28994875	1	protein_coding	147409	DSG4	6.32076861880848e-05	0.34191638	1	11.96	0.0003323	rs1580245	1122
ENSG00000134757	DSG3	18	29027758	29058665	1	protein_coding	1830	DSG3	3.35935663514832e-13	1.554135915	16	12.26	0.004056	rs1580245	1122
ENSG00000075643	MOCOS	18	33767482	33852120	1	protein_coding	55034	MOCOS	6.10346244046287e-07	1.169934029	10	10.23	8.174e-06	rs12457201	1123
ENSG00000152214	RIT2	18	40323192	40695657	-1	protein_coding	6014	RIT2	0.0600485284509002	0.384223621	57	9.683	6.748e-06	rs74736220;rs8182400	1127
ENSG00000132874	SLC14A2	18	42792960	43263072	1	protein_coding	101930602	SLC14A2	8.427413552635e-14	0.719949743	22	17.36	0.0001975	rs2612546	1128
ENSG00000078043	PIAS2	18	44388353	44500123	-1	protein_coding	9063	PIAS2	0.997942260674644	-0.155275097	35	13.54	0.0006077	rs2246877	1129
ENSG00000167216	KATNAL2	18	44497455	44627658	1	protein_coding	83473	KATNAL2	0.000125861969085373	0.088324166	62	15.42	0.00022	rs2246877	1129
ENSG00000266996	TCEB3CL2	18	44542731	44544607	-1	protein_coding	100506888	TCEB3CL2	NA	-0.679380914	5	2.755	0.001565	rs2246877	1129
ENSG00000234298	TCEB3CL	18	44548658	44550534	-1	protein_coding	728929	TCEB3CL	NA	-0.679380914	6	12.16	0.001565	rs2246877	1129
ENSG00000183791	TCEB3C	18	44554573	44556449	-1	protein_coding	101930171	TCEB3C	NA	-0.679380914	7	12.16	0.001948	rs2246877	1129
ENSG00000206181	TCEB3B	18	44558943	44561988	-1	protein_coding	51224	TCEB3B	1.80367559188731e-08	-0.015254462	8	12.16	0.001948	rs2246877	1129
ENSG00000187323	DCC	18	49866542	51057784	1	protein_coding	1630	DCC	0.99999895681268	-0.239950445	210	18.56	3.161e-09	rs4632195;rs2292042	1130
ENSG00000041353	RAB27B	18	52385091	52562747	1	protein_coding	5874	RAB27B	0.687300099985693	-0.304479456	11	9.491	1.685e-06	rs9807112	1131
ENSG00000166510	CCDC68	18	52568740	52626739	-1	protein_coding	80323	CCDC68	6.41317549868977e-07	-0.9435938	1	25.8	7.482e-08	rs34751112	1131
